Store,Product,Date,Sales,Promo,Sales_Lag_1,Sales_Lag_7,Rolling_Mean_7,DayOfWeek,Month
Store_3,Product_B,2023-03-18,132,1,93.0,104.0,99.0,5,3
Store_3,Product_B,2023-03-19,114,0,132.0,115.0,103.0,6,3
Store_3,Product_B,2023-03-20,101,0,114.0,94.0,102.85714285714286,0,3
Store_3,Product_B,2023-03-21,99,0,101.0,90.0,103.85714285714286,1,3
Store_3,Product_B,2023-03-22,91,0,99.0,92.0,105.14285714285714,2,3
Store_3,Product_B,2023-03-23,91,0,91.0,105.0,105.0,3,3
Store_3,Product_B,2023-03-24,92,0,91.0,93.0,103.0,4,3
Store_3,Product_B,2023-03-25,103,0,92.0,132.0,102.85714285714286,5,3
Store_3,Product_B,2023-03-26,140,1,103.0,114.0,98.71428571428571,6,3
Store_3,Product_B,2023-03-27,83,0,140.0,101.0,102.42857142857143,0,3
Store_3,Product_B,2023-03-28,96,0,83.0,99.0,99.85714285714286,1,3
Store_3,Product_B,2023-03-29,91,0,96.0,91.0,99.42857142857143,2,3
Store_3,Product_B,2023-03-30,94,0,91.0,91.0,99.42857142857143,3,3
Store_3,Product_B,2023-03-31,88,0,94.0,92.0,99.85714285714286,4,3
Store_3,Product_B,2023-04-01,103,0,88.0,103.0,99.28571428571429,5,4
Store_3,Product_B,2023-04-02,99,0,103.0,140.0,99.28571428571429,6,4
Store_3,Product_B,2023-04-03,84,0,99.0,83.0,93.42857142857143,0,4
Store_3,Product_B,2023-04-04,113,1,84.0,96.0,93.57142857142857,1,4
Store_3,Product_B,2023-04-05,91,0,113.0,91.0,96.0,2,4
Store_3,Product_B,2023-04-06,89,0,91.0,94.0,96.0,3,4
Store_3,Product_B,2023-04-07,89,0,89.0,88.0,95.28571428571429,4,4
Store_3,Product_B,2023-04-08,109,0,89.0,103.0,95.42857142857143,5,4
Store_3,Product_B,2023-04-09,104,0,109.0,99.0,96.28571428571429,6,4
Store_3,Product_B,2023-04-10,91,0,104.0,84.0,97.0,0,4
Store_3,Product_B,2023-04-11,89,0,91.0,113.0,98.0,1,4
Store_3,Product_B,2023-04-12,88,0,89.0,91.0,94.57142857142857,2,4
Store_3,Product_B,2023-04-13,84,0,88.0,89.0,94.14285714285714,3,4
Store_3,Product_B,2023-04-14,86,0,84.0,89.0,93.42857142857143,4,4
Store_3,Product_B,2023-04-15,96,0,86.0,109.0,93.0,5,4
Store_3,Product_B,2023-04-16,101,0,96.0,104.0,91.14285714285714,6,4
Store_3,Product_B,2023-04-17,93,0,101.0,91.0,90.71428571428571,0,4
Store_3,Product_B,2023-04-18,84,0,93.0,89.0,91.0,1,4
Store_3,Product_B,2023-04-19,89,0,84.0,88.0,90.28571428571429,2,4
Store_3,Product_B,2023-04-20,108,1,89.0,84.0,90.42857142857143,3,4
Store_3,Product_B,2023-04-21,120,1,108.0,86.0,93.85714285714286,4,4
Store_3,Product_B,2023-04-22,107,0,120.0,96.0,98.71428571428571,5,4
Store_3,Product_B,2023-04-23,99,0,107.0,101.0,100.28571428571429,6,4
Store_3,Product_B,2023-04-24,92,0,99.0,93.0,100.0,0,4
Store_3,Product_B,2023-04-25,94,0,92.0,84.0,99.85714285714286,1,4
Store_3,Product_B,2023-04-26,83,0,94.0,89.0,101.28571428571429,2,4
Store_3,Product_B,2023-04-27,86,0,83.0,108.0,100.42857142857143,3,4
Store_3,Product_B,2023-04-28,82,0,86.0,120.0,97.28571428571429,4,4
Store_3,Product_B,2023-04-29,109,0,82.0,107.0,91.85714285714286,5,4
Store_3,Product_B,2023-04-30,105,0,109.0,99.0,92.14285714285714,6,4
Store_3,Product_B,2023-05-01,88,0,105.0,92.0,93.0,0,5
Store_3,Product_B,2023-05-02,100,1,88.0,94.0,92.42857142857143,1,5
Store_3,Product_B,2023-05-03,87,0,100.0,83.0,93.28571428571429,2,5
Store_3,Product_B,2023-05-04,94,0,87.0,86.0,93.85714285714286,3,5
Store_3,Product_B,2023-05-05,99,0,94.0,82.0,95.0,4,5
Store_3,Product_B,2023-05-06,112,0,99.0,109.0,97.42857142857143,5,5
Store_3,Product_B,2023-05-07,142,1,112.0,105.0,97.85714285714286,6,5
Store_3,Product_B,2023-05-08,85,0,142.0,88.0,103.14285714285714,0,5
Store_3,Product_B,2023-05-09,84,0,85.0,100.0,102.71428571428571,1,5
Store_3,Product_B,2023-05-10,84,0,84.0,87.0,100.42857142857143,2,5
Store_3,Product_B,2023-05-11,86,0,84.0,94.0,100.0,3,5
Store_3,Product_B,2023-05-12,85,0,86.0,99.0,98.85714285714286,4,5
Store_3,Product_B,2023-05-13,108,0,85.0,112.0,96.85714285714286,5,5
Store_3,Product_B,2023-05-14,98,0,108.0,142.0,96.28571428571429,6,5
Store_3,Product_B,2023-05-15,86,0,98.0,85.0,90.0,0,5
Store_3,Product_B,2023-05-16,78,0,86.0,84.0,90.14285714285714,1,5
Store_3,Product_B,2023-05-17,92,0,78.0,84.0,89.28571428571429,2,5
Store_3,Product_B,2023-05-18,112,1,92.0,86.0,90.42857142857143,3,5
Store_3,Product_B,2023-05-19,125,1,112.0,85.0,94.14285714285714,4,5
Store_3,Product_B,2023-05-20,109,0,125.0,108.0,99.85714285714286,5,5
Store_3,Product_B,2023-05-21,95,0,109.0,98.0,100.0,6,5
Store_3,Product_B,2023-05-22,105,1,95.0,86.0,99.57142857142857,0,5
Store_3,Product_B,2023-05-23,86,0,105.0,78.0,102.28571428571429,1,5
Store_3,Product_B,2023-05-24,99,0,86.0,92.0,103.42857142857143,2,5
Store_3,Product_B,2023-05-25,83,0,99.0,112.0,104.42857142857143,3,5
Store_3,Product_B,2023-05-26,88,0,83.0,125.0,100.28571428571429,4,5
Store_3,Product_B,2023-05-27,110,0,88.0,109.0,95.0,5,5
Store_3,Product_B,2023-05-28,112,0,110.0,95.0,95.14285714285714,6,5
Store_3,Product_B,2023-05-29,113,1,112.0,105.0,97.57142857142857,0,5
Store_3,Product_B,2023-05-30,82,0,113.0,86.0,98.71428571428571,1,5
Store_3,Product_B,2023-05-31,87,0,82.0,99.0,98.14285714285714,2,5
Store_3,Product_B,2023-06-01,92,0,87.0,83.0,96.42857142857143,3,6
Store_3,Product_B,2023-06-02,91,0,92.0,88.0,97.71428571428571,4,6
Store_3,Product_B,2023-06-03,96,0,91.0,110.0,98.14285714285714,5,6
Store_3,Product_B,2023-06-04,97,0,96.0,112.0,96.14285714285714,6,6
Store_3,Product_B,2023-06-05,104,1,97.0,113.0,94.0,0,6
Store_3,Product_B,2023-06-06,93,0,104.0,82.0,92.71428571428571,1,6
Store_3,Product_B,2023-06-07,81,0,93.0,87.0,94.28571428571429,2,6
Store_3,Product_B,2023-06-08,105,1,81.0,92.0,93.42857142857143,3,6
Store_3,Product_B,2023-06-09,88,0,105.0,91.0,95.28571428571429,4,6
Store_3,Product_B,2023-06-10,110,0,88.0,96.0,94.85714285714286,5,6
Store_3,Product_B,2023-06-11,113,0,110.0,97.0,96.85714285714286,6,6
Store_3,Product_B,2023-06-12,81,0,113.0,104.0,99.14285714285714,0,6
Store_3,Product_B,2023-06-13,128,1,81.0,93.0,95.85714285714286,1,6
Store_3,Product_B,2023-06-14,78,0,128.0,81.0,100.85714285714286,2,6
Store_3,Product_B,2023-06-15,85,0,78.0,105.0,100.42857142857143,3,6
Store_3,Product_B,2023-06-16,90,0,85.0,88.0,97.57142857142857,4,6
Store_3,Product_B,2023-06-17,100,0,90.0,110.0,97.85714285714286,5,6
Store_3,Product_B,2023-06-18,135,1,100.0,113.0,96.42857142857143,6,6
Store_3,Product_B,2023-06-19,111,1,135.0,81.0,99.57142857142857,0,6
Store_3,Product_B,2023-06-20,73,0,111.0,128.0,103.85714285714286,1,6
Store_3,Product_B,2023-06-21,103,1,73.0,78.0,96.0,2,6
Store_3,Product_B,2023-06-22,87,0,103.0,85.0,99.57142857142857,3,6
Store_3,Product_B,2023-06-23,109,1,87.0,90.0,99.85714285714286,4,6
Store_3,Product_B,2023-06-24,101,0,109.0,100.0,102.57142857142857,5,6
Store_3,Product_B,2023-06-25,103,0,101.0,135.0,102.71428571428571,6,6
Store_3,Product_B,2023-06-26,122,1,103.0,111.0,98.14285714285714,0,6
Store_3,Product_B,2023-06-27,93,0,122.0,73.0,99.71428571428571,1,6
Store_3,Product_B,2023-06-28,76,0,93.0,103.0,102.57142857142857,2,6
Store_3,Product_B,2023-06-29,91,0,76.0,87.0,98.71428571428571,3,6
Store_3,Product_B,2023-06-30,82,0,91.0,109.0,99.28571428571429,4,6
Store_3,Product_B,2023-07-01,114,0,82.0,101.0,95.42857142857143,5,7
Store_3,Product_B,2023-07-02,100,0,114.0,103.0,97.28571428571429,6,7
Store_3,Product_B,2023-07-03,118,1,100.0,122.0,96.85714285714286,0,7
Store_3,Product_B,2023-07-04,85,0,118.0,93.0,96.28571428571429,1,7
Store_3,Product_B,2023-07-05,89,0,85.0,76.0,95.14285714285714,2,7
Store_3,Product_B,2023-07-06,85,0,89.0,91.0,97.0,3,7
Store_3,Product_B,2023-07-07,81,0,85.0,82.0,96.14285714285714,4,7
Store_3,Product_B,2023-07-08,101,0,81.0,114.0,96.0,5,7
Store_3,Product_B,2023-07-09,96,0,101.0,100.0,94.14285714285714,6,7
Store_3,Product_B,2023-07-10,93,0,96.0,118.0,93.57142857142857,0,7
Store_3,Product_B,2023-07-11,91,0,93.0,85.0,90.0,1,7
Store_3,Product_B,2023-07-12,89,0,91.0,89.0,90.85714285714286,2,7
Store_3,Product_B,2023-07-13,89,0,89.0,85.0,90.85714285714286,3,7
Store_3,Product_B,2023-07-14,107,1,89.0,81.0,91.42857142857143,4,7
Store_3,Product_B,2023-07-15,106,0,107.0,101.0,95.14285714285714,5,7
Store_3,Product_B,2023-07-16,133,1,106.0,96.0,95.85714285714286,6,7
Store_3,Product_B,2023-07-17,127,1,133.0,93.0,101.14285714285714,0,7
Store_3,Product_B,2023-07-18,89,0,127.0,91.0,106.0,1,7
Store_3,Product_B,2023-07-19,84,0,89.0,89.0,105.71428571428571,2,7
Store_3,Product_B,2023-07-20,86,0,84.0,89.0,105.0,3,7
Store_3,Product_B,2023-07-21,113,1,86.0,107.0,104.57142857142857,4,7
Store_3,Product_B,2023-07-22,134,1,113.0,106.0,105.42857142857143,5,7
Store_3,Product_B,2023-07-23,130,1,134.0,133.0,109.42857142857143,6,7
Store_3,Product_B,2023-07-24,90,0,130.0,127.0,109.0,0,7
Store_3,Product_B,2023-07-25,92,0,90.0,89.0,103.71428571428571,1,7
Store_3,Product_B,2023-07-26,92,0,92.0,84.0,104.14285714285714,2,7
Store_3,Product_B,2023-07-27,91,0,92.0,86.0,105.28571428571429,3,7
Store_3,Product_B,2023-07-28,82,0,91.0,113.0,106.0,4,7
Store_3,Product_B,2023-07-29,108,0,82.0,134.0,101.57142857142857,5,7
Store_3,Product_B,2023-07-30,108,0,108.0,130.0,97.85714285714286,6,7
Store_3,Product_B,2023-07-31,90,0,108.0,90.0,94.71428571428571,0,7
Store_3,Product_B,2023-08-01,92,0,90.0,92.0,94.71428571428571,1,8
Store_3,Product_B,2023-08-02,84,0,92.0,92.0,94.71428571428571,2,8
Store_3,Product_B,2023-08-03,86,0,84.0,91.0,93.57142857142857,3,8
Store_3,Product_B,2023-08-04,92,0,86.0,82.0,92.85714285714286,4,8
Store_3,Product_B,2023-08-05,105,0,92.0,108.0,94.28571428571429,5,8
Store_3,Product_B,2023-08-06,133,1,105.0,108.0,93.85714285714286,6,8
Store_3,Product_B,2023-08-07,89,0,133.0,90.0,97.42857142857143,0,8
Store_3,Product_B,2023-08-08,94,0,89.0,92.0,97.28571428571429,1,8
Store_3,Product_B,2023-08-09,84,0,94.0,84.0,97.57142857142857,2,8
Store_3,Product_B,2023-08-10,98,0,84.0,86.0,97.57142857142857,3,8
Store_3,Product_B,2023-08-11,84,0,98.0,92.0,99.28571428571429,4,8
Store_3,Product_B,2023-08-12,104,0,84.0,105.0,98.14285714285714,5,8
Store_3,Product_B,2023-08-13,113,0,104.0,133.0,98.0,6,8
Store_3,Product_B,2023-08-14,114,1,113.0,89.0,95.14285714285714,0,8
Store_3,Product_B,2023-08-15,120,1,114.0,94.0,98.71428571428571,1,8
Store_3,Product_B,2023-08-16,80,0,120.0,84.0,102.42857142857143,2,8
Store_3,Product_B,2023-08-17,111,1,80.0,98.0,101.85714285714286,3,8
Store_3,Product_B,2023-08-18,115,1,111.0,84.0,103.71428571428571,4,8
Store_3,Product_B,2023-08-19,97,0,115.0,104.0,108.14285714285714,5,8
Store_3,Product_B,2023-08-20,99,0,97.0,113.0,107.14285714285714,6,8
Store_3,Product_B,2023-08-21,91,0,99.0,114.0,105.14285714285714,0,8
Store_3,Product_B,2023-08-22,112,1,91.0,120.0,101.85714285714286,1,8
Store_3,Product_B,2023-08-23,85,0,112.0,80.0,100.71428571428571,2,8
Store_3,Product_B,2023-08-24,85,0,85.0,111.0,101.42857142857143,3,8
Store_3,Product_B,2023-08-25,97,0,85.0,115.0,97.71428571428571,4,8
Store_3,Product_B,2023-08-26,110,0,97.0,97.0,95.14285714285714,5,8
Store_3,Product_B,2023-08-27,108,0,110.0,99.0,97.0,6,8
Store_3,Product_B,2023-08-28,87,0,108.0,91.0,98.28571428571429,0,8
Store_3,Product_B,2023-08-29,80,0,87.0,112.0,97.71428571428571,1,8
Store_3,Product_B,2023-08-30,87,0,80.0,85.0,93.14285714285714,2,8
Store_3,Product_B,2023-08-31,86,0,87.0,85.0,93.42857142857143,3,8
Store_3,Product_B,2023-09-01,79,0,86.0,97.0,93.57142857142857,4,9
Store_3,Product_B,2023-09-02,115,0,79.0,110.0,91.0,5,9
Store_3,Product_B,2023-09-03,110,0,115.0,108.0,91.71428571428571,6,9
Store_3,Product_B,2023-09-04,90,0,110.0,87.0,92.0,0,9
Store_3,Product_B,2023-09-05,78,0,90.0,80.0,92.42857142857143,1,9
Store_3,Product_B,2023-09-06,93,0,78.0,87.0,92.14285714285714,2,9
Store_3,Product_B,2023-09-07,86,0,93.0,86.0,93.0,3,9
Store_3,Product_B,2023-09-08,85,0,86.0,79.0,93.0,4,9
Store_3,Product_B,2023-09-09,107,0,85.0,115.0,93.85714285714286,5,9
Store_3,Product_B,2023-09-10,106,0,107.0,110.0,92.71428571428571,6,9
Store_3,Product_B,2023-09-11,128,1,106.0,90.0,92.14285714285714,0,9
Store_3,Product_B,2023-09-12,81,0,128.0,78.0,97.57142857142857,1,9
Store_3,Product_B,2023-09-13,86,0,81.0,93.0,98.0,2,9
Store_3,Product_B,2023-09-14,105,1,86.0,86.0,97.0,3,9
Store_3,Product_B,2023-09-15,81,0,105.0,85.0,99.71428571428571,4,9
Store_3,Product_B,2023-09-16,107,0,81.0,107.0,99.14285714285714,5,9
Store_3,Product_B,2023-09-17,105,0,107.0,106.0,99.14285714285714,6,9
Store_3,Product_B,2023-09-18,124,1,105.0,128.0,99.0,0,9
Store_3,Product_B,2023-09-19,83,0,124.0,81.0,98.42857142857143,1,9
Store_3,Product_B,2023-09-20,96,0,83.0,86.0,98.71428571428571,2,9
Store_3,Product_B,2023-09-21,84,0,96.0,105.0,100.14285714285714,3,9
Store_3,Product_B,2023-09-22,85,0,84.0,81.0,97.14285714285714,4,9
Store_3,Product_B,2023-09-23,101,0,85.0,107.0,97.71428571428571,5,9
Store_3,Product_B,2023-09-24,107,0,101.0,105.0,96.85714285714286,6,9
Store_3,Product_B,2023-09-25,91,0,107.0,124.0,97.14285714285714,0,9
Store_3,Product_B,2023-09-26,109,1,91.0,83.0,92.42857142857143,1,9
Store_3,Product_B,2023-09-27,95,0,109.0,96.0,96.14285714285714,2,9
Store_3,Product_B,2023-09-28,82,0,95.0,84.0,96.0,3,9
Store_3,Product_B,2023-09-29,88,0,82.0,85.0,95.71428571428571,4,9
Store_3,Product_B,2023-09-30,108,0,88.0,101.0,96.14285714285714,5,9
Store_3,Product_B,2023-10-01,110,0,108.0,107.0,97.14285714285714,6,10
Store_3,Product_B,2023-10-02,123,1,110.0,91.0,97.57142857142857,0,10
Store_3,Product_B,2023-10-03,86,0,123.0,109.0,102.14285714285714,1,10
Store_3,Product_B,2023-10-04,90,0,86.0,95.0,98.85714285714286,2,10
Store_3,Product_B,2023-10-05,90,0,90.0,82.0,98.14285714285714,3,10
Store_3,Product_B,2023-10-06,83,0,90.0,88.0,99.28571428571429,4,10
Store_3,Product_B,2023-10-07,104,0,83.0,108.0,98.57142857142857,5,10
Store_3,Product_B,2023-10-08,100,0,104.0,110.0,98.0,6,10
Store_3,Product_B,2023-10-09,85,0,100.0,123.0,96.57142857142857,0,10
Store_3,Product_B,2023-10-10,87,0,85.0,86.0,91.14285714285714,1,10
Store_3,Product_B,2023-10-11,117,1,87.0,90.0,91.28571428571429,2,10
Store_3,Product_B,2023-10-12,85,0,117.0,90.0,95.14285714285714,3,10
Store_3,Product_B,2023-10-13,92,0,85.0,83.0,94.42857142857143,4,10
Store_3,Product_B,2023-10-14,98,0,92.0,104.0,95.71428571428571,5,10
Store_3,Product_B,2023-10-15,134,1,98.0,100.0,94.85714285714286,6,10
Store_3,Product_B,2023-10-16,85,0,134.0,85.0,99.71428571428571,0,10
Store_3,Product_B,2023-10-17,92,0,85.0,87.0,99.71428571428571,1,10
Store_3,Product_B,2023-10-18,86,0,92.0,117.0,100.42857142857143,2,10
Store_3,Product_B,2023-10-19,85,0,86.0,85.0,96.0,3,10
Store_3,Product_B,2023-10-20,81,0,85.0,92.0,96.0,4,10
Store_3,Product_B,2023-10-21,108,0,81.0,98.0,94.42857142857143,5,10
Store_3,Product_B,2023-10-22,97,0,108.0,134.0,95.85714285714286,6,10
Store_3,Product_B,2023-10-23,91,0,97.0,85.0,90.57142857142857,0,10
Store_3,Product_B,2023-10-24,87,0,91.0,92.0,91.42857142857143,1,10
Store_3,Product_B,2023-10-25,85,0,87.0,86.0,90.71428571428571,2,10
Store_3,Product_B,2023-10-26,86,0,85.0,85.0,90.57142857142857,3,10
Store_3,Product_B,2023-10-27,86,0,86.0,81.0,90.71428571428571,4,10
Store_3,Product_B,2023-10-28,103,0,86.0,108.0,91.42857142857143,5,10
Store_3,Product_B,2023-10-29,95,0,103.0,97.0,90.71428571428571,6,10
Store_3,Product_B,2023-10-30,92,0,95.0,91.0,90.42857142857143,0,10
Store_3,Product_B,2023-10-31,82,0,92.0,87.0,90.57142857142857,1,10
Store_3,Product_B,2023-11-01,107,1,82.0,85.0,89.85714285714286,2,11
Store_3,Product_B,2023-11-02,86,0,107.0,86.0,93.0,3,11
Store_3,Product_B,2023-11-03,91,0,86.0,86.0,93.0,4,11
Store_3,Product_B,2023-11-04,106,0,91.0,103.0,93.71428571428571,5,11
Store_3,Product_B,2023-11-05,100,0,106.0,95.0,94.14285714285714,6,11
Store_3,Product_B,2023-11-06,95,0,100.0,92.0,94.85714285714286,0,11
Store_3,Product_B,2023-11-07,86,0,95.0,82.0,95.28571428571429,1,11
Store_3,Product_B,2023-11-08,97,0,86.0,107.0,95.85714285714286,2,11
Store_3,Product_B,2023-11-09,90,0,97.0,86.0,94.42857142857143,3,11
Store_3,Product_B,2023-11-10,90,0,90.0,91.0,95.0,4,11
Store_3,Product_B,2023-11-11,101,0,90.0,106.0,94.85714285714286,5,11
Store_3,Product_B,2023-11-12,96,0,101.0,100.0,94.14285714285714,6,11
Store_3,Product_B,2023-11-13,83,0,96.0,95.0,93.57142857142857,0,11
Store_3,Product_B,2023-11-14,91,0,83.0,86.0,91.85714285714286,1,11
Store_3,Product_B,2023-11-15,115,1,91.0,97.0,92.57142857142857,2,11
Store_3,Product_B,2023-11-16,106,1,115.0,90.0,95.14285714285714,3,11
Store_3,Product_B,2023-11-17,96,0,106.0,90.0,97.42857142857143,4,11
Store_3,Product_B,2023-11-18,105,0,96.0,101.0,98.28571428571429,5,11
Store_3,Product_B,2023-11-19,106,0,105.0,96.0,98.85714285714286,6,11
Store_3,Product_B,2023-11-20,90,0,106.0,83.0,100.28571428571429,0,11
Store_3,Product_B,2023-11-21,109,1,90.0,91.0,101.28571428571429,1,11
Store_3,Product_B,2023-11-22,94,0,109.0,115.0,103.85714285714286,2,11
Store_3,Product_B,2023-11-23,80,0,94.0,106.0,100.85714285714286,3,11
Store_3,Product_B,2023-11-24,90,0,80.0,96.0,97.14285714285714,4,11
Store_3,Product_B,2023-11-25,118,0,90.0,105.0,96.28571428571429,5,11
Store_3,Product_B,2023-11-26,96,0,118.0,106.0,98.14285714285714,6,11
Store_3,Product_B,2023-11-27,80,0,96.0,90.0,96.71428571428571,0,11
Store_3,Product_B,2023-11-28,120,1,80.0,109.0,95.28571428571429,1,11
Store_3,Product_B,2023-11-29,79,0,120.0,94.0,96.85714285714286,2,11
Store_3,Product_B,2023-11-30,90,0,79.0,80.0,94.71428571428571,3,11
Store_3,Product_B,2023-12-01,88,0,90.0,90.0,96.14285714285714,4,12
Store_3,Product_B,2023-12-02,141,1,88.0,118.0,95.85714285714286,5,12
Store_3,Product_B,2023-12-03,102,0,141.0,96.0,99.14285714285714,6,12
Store_3,Product_B,2023-12-04,112,1,102.0,80.0,100.0,0,12
Store_3,Product_B,2023-12-05,88,0,112.0,120.0,104.57142857142857,1,12
Store_3,Product_B,2023-12-06,92,0,88.0,79.0,100.0,2,12
Store_3,Product_B,2023-12-07,82,0,92.0,90.0,101.85714285714286,3,12
Store_3,Product_B,2023-12-08,85,0,82.0,88.0,100.71428571428571,4,12
Store_3,Product_B,2023-12-09,103,0,85.0,141.0,100.28571428571429,5,12
Store_3,Product_B,2023-12-10,89,0,103.0,102.0,94.85714285714286,6,12
Store_3,Product_B,2023-12-11,93,0,89.0,112.0,93.0,0,12
Store_3,Product_B,2023-12-12,80,0,93.0,88.0,90.28571428571429,1,12
Store_3,Product_B,2023-12-13,124,1,80.0,92.0,89.14285714285714,2,12
Store_3,Product_B,2023-12-14,91,0,124.0,82.0,93.71428571428571,3,12
Store_3,Product_B,2023-12-15,90,0,91.0,85.0,95.0,4,12
Store_3,Product_B,2023-12-16,100,0,90.0,103.0,95.71428571428571,5,12
Store_3,Product_B,2023-12-17,108,0,100.0,89.0,95.28571428571429,6,12
Store_3,Product_B,2023-12-18,113,1,108.0,93.0,98.0,0,12
Store_3,Product_B,2023-12-19,115,1,113.0,80.0,100.85714285714286,1,12
Store_3,Product_B,2023-12-20,96,0,115.0,124.0,105.85714285714286,2,12
Store_3,Product_B,2023-12-21,112,1,96.0,91.0,101.85714285714286,3,12
Store_3,Product_B,2023-12-22,95,0,112.0,90.0,104.85714285714286,4,12
Store_3,Product_B,2023-12-23,135,1,95.0,100.0,105.57142857142857,5,12
Store_3,Product_B,2023-12-24,90,0,135.0,108.0,110.57142857142857,6,12
Store_3,Product_B,2023-12-25,107,1,90.0,113.0,108.0,0,12
Store_3,Product_B,2023-12-26,81,0,107.0,115.0,107.14285714285714,1,12
Store_3,Product_B,2023-12-27,115,1,81.0,96.0,102.28571428571429,2,12
Store_3,Product_B,2023-12-28,91,0,115.0,112.0,105.0,3,12
Store_3,Product_B,2023-12-29,90,0,91.0,95.0,102.0,4,12
Store_3,Product_B,2023-12-30,110,0,90.0,135.0,101.28571428571429,5,12
Store_3,Product_B,2023-12-31,140,1,110.0,90.0,97.71428571428571,6,12
Store_3,Product_C,2023-01-01,45,1,,,,6,1
Store_3,Product_C,2023-01-02,36,0,45.0,,,0,1
Store_3,Product_C,2023-01-03,28,0,36.0,,,1,1
Store_3,Product_C,2023-01-04,36,0,28.0,,,2,1
Store_3,Product_C,2023-01-05,46,1,36.0,,,3,1
Store_3,Product_C,2023-01-06,48,1,46.0,,,4,1
Store_3,Product_C,2023-01-07,33,0,48.0,,,5,1
Store_3,Product_C,2023-01-08,36,0,33.0,45.0,38.857142857142854,6,1
Store_3,Product_C,2023-01-09,35,0,36.0,36.0,37.57142857142857,0,1
Store_3,Product_C,2023-01-10,42,0,35.0,28.0,37.42857142857143,1,1
Store_3,Product_C,2023-01-11,31,0,42.0,36.0,39.42857142857143,2,1
Store_3,Product_C,2023-01-12,22,0,31.0,46.0,38.714285714285715,3,1
Store_3,Product_C,2023-01-13,35,0,22.0,48.0,35.285714285714285,4,1
Store_3,Product_C,2023-01-14,37,1,35.0,33.0,33.42857142857143,5,1
Store_3,Product_C,2023-01-15,46,0,37.0,36.0,34.0,6,1
Store_3,Product_C,2023-01-16,34,0,46.0,35.0,35.42857142857143,0,1
Store_3,Product_C,2023-01-17,33,0,34.0,42.0,35.285714285714285,1,1
Store_3,Product_C,2023-01-18,40,1,33.0,31.0,34.0,2,1
Store_3,Product_C,2023-01-19,27,0,40.0,22.0,35.285714285714285,3,1
Store_3,Product_C,2023-01-20,33,0,27.0,35.0,36.0,4,1
Store_3,Product_C,2023-01-21,39,1,33.0,37.0,35.714285714285715,5,1
Store_3,Product_C,2023-01-22,32,0,39.0,46.0,36.0,6,1
Store_3,Product_C,2023-01-23,45,1,32.0,34.0,34.0,0,1
Store_3,Product_C,2023-01-24,28,0,45.0,33.0,35.57142857142857,1,1
Store_3,Product_C,2023-01-25,32,0,28.0,40.0,34.857142857142854,2,1
Store_3,Product_C,2023-01-26,32,0,32.0,27.0,33.714285714285715,3,1
Store_3,Product_C,2023-01-27,31,0,32.0,33.0,34.42857142857143,4,1
Store_3,Product_C,2023-01-28,47,1,31.0,39.0,34.142857142857146,5,1
Store_3,Product_C,2023-01-29,53,1,47.0,32.0,35.285714285714285,6,1
Store_3,Product_C,2023-01-30,45,1,53.0,45.0,38.285714285714285,0,1
Store_3,Product_C,2023-01-31,26,0,45.0,28.0,38.285714285714285,1,1
Store_3,Product_C,2023-02-01,28,0,26.0,32.0,38.0,2,2
Store_3,Product_C,2023-02-02,54,1,28.0,32.0,37.42857142857143,3,2
Store_3,Product_C,2023-02-03,28,0,54.0,31.0,40.57142857142857,4,2
Store_3,Product_C,2023-02-04,33,0,28.0,47.0,40.142857142857146,5,2
Store_3,Product_C,2023-02-05,41,0,33.0,53.0,38.142857142857146,6,2
Store_3,Product_C,2023-02-06,30,0,41.0,45.0,36.42857142857143,0,2
Store_3,Product_C,2023-02-07,22,0,30.0,26.0,34.285714285714285,1,2
Store_3,Product_C,2023-02-08,37,0,22.0,28.0,33.714285714285715,2,2
Store_3,Product_C,2023-02-09,26,0,37.0,54.0,35.0,3,2
Store_3,Product_C,2023-02-10,22,0,26.0,28.0,31.0,4,2
Store_3,Product_C,2023-02-11,38,0,22.0,33.0,30.142857142857142,5,2
Store_3,Product_C,2023-02-12,43,1,38.0,41.0,30.857142857142858,6,2
Store_3,Product_C,2023-02-13,26,0,43.0,30.0,31.142857142857142,0,2
Store_3,Product_C,2023-02-14,42,1,26.0,22.0,30.571428571428573,1,2
Store_3,Product_C,2023-02-15,32,0,42.0,37.0,33.42857142857143,2,2
Store_3,Product_C,2023-02-16,33,0,32.0,26.0,32.714285714285715,3,2
Store_3,Product_C,2023-02-17,29,0,33.0,22.0,33.714285714285715,4,2
Store_3,Product_C,2023-02-18,42,0,29.0,38.0,34.714285714285715,5,2
Store_3,Product_C,2023-02-19,41,0,42.0,43.0,35.285714285714285,6,2
Store_3,Product_C,2023-02-20,46,1,41.0,26.0,35.0,0,2
Store_3,Product_C,2023-02-21,23,0,46.0,42.0,37.857142857142854,1,2
Store_3,Product_C,2023-02-22,35,0,23.0,32.0,35.142857142857146,2,2
Store_3,Product_C,2023-02-23,36,0,35.0,33.0,35.57142857142857,3,2
Store_3,Product_C,2023-02-24,29,0,36.0,29.0,36.0,4,2
Store_3,Product_C,2023-02-25,31,0,29.0,42.0,36.0,5,2
Store_3,Product_C,2023-02-26,28,0,31.0,41.0,34.42857142857143,6,2
Store_3,Product_C,2023-02-27,27,0,28.0,46.0,32.57142857142857,0,2
